uid,price,allbuy,a0_2_age,total_duration,treated_peer,treatment,c1_5a_BE,edu_years_BE,overall,skepz
2028002,390,0,70,0,0,2,3.2,4,3,0
2028002,240,0,70,0,0,2,3.2,4,3,0
2028002,90,0,70,0,0,2,3.2,4,3,0
2028003,90,0,36,0,0,3,8,8,17,1
2028003,240,0,36,0,0,3,8,8,17,1
2028003,140,0,36,0,0,3,8,8,17,1
2028003,390,0,36,0,0,3,8,8,17,1
2028003,490,0,36,0,0,3,8,8,17,1
2028003,40,0,36,0,0,3,8,8,17,1
2028003,190,0,36,0,0,3,8,8,17,1
2028003,290,0,36,0,0,3,8,8,17,1
2028004,140,0,45,3.3666666,0,2,8,8,12,0
2028004,190,0,45,3.3666666,0,2,8,8,12,0
2028004,240,0,45,3.3666666,0,2,8,8,12,0
2028004,390,0,45,3.3666666,0,2,8,8,12,0
2028004,40,0,45,3.3666666,0,2,8,8,12,0
2028004,290,0,45,3.3666666,0,2,8,8,12,0
2028004,90,0,45,3.3666666,0,2,8,8,12,0
2028004,490,0,45,3.3666666,0,2,8,8,12,0
2028006,90,0,40,4.6333332,1,2,3.6,0,11,0
2028006,390,0,40,4.6333332,1,2,3.6,0,11,0
2028006,190,0,40,4.6333332,1,2,3.6,0,11,0
2028006,240,0,40,4.6333332,1,2,3.6,0,11,0
2028006,40,0,40,4.6333332,1,2,3.6,0,11,0
2028006,490,0,40,4.6333332,1,2,3.6,0,11,0
2028006,290,0,40,4.6333332,1,2,3.6,0,11,0
2028006,140,0,40,4.6333332,1,2,3.6,0,11,0
2028008,190,0,45,0,1,3,.8,3,14,0
2028010,240,0,50,0,1,3,10.4,9,24,0
2028012,140,1,48.5,0,0,2,6,5,15,0
2028013,40,0,62.5,43.066666,0,1,5.6,10,14,0
2028015,140,1,80,42.816666,1,2,10.8,0,15,0
2028016,490,0,38,0,1,1,9.6,6,30,0
2028016,140,0,38,0,1,1,9.6,6,30,0
2028016,390,0,38,0,1,1,9.6,6,30,0
2028016,90,0,38,0,1,1,9.6,6,30,0
2028016,190,0,38,0,1,1,9.6,6,30,0
2028016,240,0,38,0,1,1,9.6,6,30,0
2028016,290,0,38,0,1,1,9.6,6,30,0
2028016,40,1,38,0,1,1,9.6,6,30,0
2028017,90,1,65,0,0,3,6.06,9,25,0
2028017,490,0,65,0,0,3,6.06,9,25,0
2028017,240,0,65,0,0,3,6.06,9,25,0
2028017,140,1,65,0,0,3,6.06,9,25,0
2028017,40,1,65,0,0,3,6.06,9,25,0
2028017,390,0,65,0,0,3,6.06,9,25,0
2028017,190,1,65,0,0,3,6.06,9,25,0
2028017,290,0,65,0,0,3,6.06,9,25,0
2028018,90,0,60,0,0,2,7.6,5,10,1
2028018,290,0,60,0,0,2,7.6,5,10,1
2028018,240,0,60,0,0,2,7.6,5,10,1
2028018,390,0,60,0,0,2,7.6,5,10,1
2028018,490,0,60,0,0,2,7.6,5,10,1
2028018,140,0,60,0,0,2,7.6,5,10,1
2028018,190,0,60,0,0,2,7.6,5,10,1
2028018,40,0,60,0,0,2,7.6,5,10,1
2028019,40,1,48,0,0,1,3,10,13,0
2028019,140,1,48,0,0,1,3,10,13,0
2028019,190,1,48,0,0,1,3,10,13,0
2028019,290,0,48,0,0,1,3,10,13,0
2028019,490,0,48,0,0,1,3,10,13,0
2028019,90,1,48,0,0,1,3,10,13,0
2028019,390,0,48,0,0,1,3,10,13,0
2028019,240,0,48,0,0,1,3,10,13,0
2028022,390,0,38,0,0,2,4,10,18,0
2028022,40,0,38,0,0,2,4,10,18,0
2028022,490,0,38,0,0,2,4,10,18,0
2028022,90,0,38,0,0,2,4,10,18,0
2028022,290,0,38,0,0,2,4,10,18,0
2028022,190,0,38,0,0,2,4,10,18,0
2028022,140,0,38,0,0,2,4,10,18,0
2028022,240,0,38,0,0,2,4,10,18,0
2028023,40,0,55,0,0,3,7,0,9,0
2028024,190,0,65,47.233334,0,2,5.2,7,21,0
2028024,490,0,65,47.233334,0,2,5.2,7,21,0
2028024,90,1,65,47.233334,0,2,5.2,7,21,0
2028024,390,0,65,47.233334,0,2,5.2,7,21,0
2028024,140,1,65,47.233334,0,2,5.2,7,21,0
2028024,290,0,65,47.233334,0,2,5.2,7,21,0
2028024,240,0,65,47.233334,0,2,5.2,7,21,0
2028024,40,1,65,47.233334,0,2,5.2,7,21,0
2028025,490,1,65,0,0,1,4.2,10,21,0
2028025,140,1,65,0,0,1,4.2,10,21,0
2028025,190,1,65,0,0,1,4.2,10,21,0
2028025,240,1,65,0,0,1,4.2,10,21,0
2028025,40,1,65,0,0,1,4.2,10,21,0
2028025,90,1,65,0,0,1,4.2,10,21,0
2028025,290,1,65,0,0,1,4.2,10,21,0
2028025,390,1,65,0,0,1,4.2,10,21,0
2028027,90,0,46,0,1,3,3,2,11,0
2028027,190,0,46,0,1,3,3,2,11,0
2028027,40,0,46,0,1,3,3,2,11,0
2028027,290,0,46,0,1,3,3,2,11,0
2028027,490,0,46,0,1,3,3,2,11,0
2028027,390,0,46,0,1,3,3,2,11,0
2028027,140,0,46,0,1,3,3,2,11,0
2028027,240,0,46,0,1,3,3,2,11,0
2028028,240,0,40,0,0,2,8.4,3,13,1
2028028,140,1,40,0,0,2,8.4,3,13,1
2028028,290,0,40,0,0,2,8.4,3,13,1
2028028,40,1,40,0,0,2,8.4,3,13,1
2028028,490,0,40,0,0,2,8.4,3,13,1
2028028,190,0,40,0,0,2,8.4,3,13,1
2028028,90,1,40,0,0,2,8.4,3,13,1
2028028,390,0,40,0,0,2,8.4,3,13,1
2028029,140,0,65,654.08331,0,1,10,4,17,0
2028029,290,0,65,654.08331,0,1,10,4,17,0
2028029,190,0,65,654.08331,0,1,10,4,17,0
2028029,390,0,65,654.08331,0,1,10,4,17,0
2028029,90,0,65,654.08331,0,1,10,4,17,0
2028029,240,0,65,654.08331,0,1,10,4,17,0
2028029,490,0,65,654.08331,0,1,10,4,17,0
2028029,40,0,65,654.08331,0,1,10,4,17,0
2028030,490,0,36,0,0,1,10.6,10,17,0
2028030,40,0,36,0,0,1,10.6,10,17,0
2028030,190,0,36,0,0,1,10.6,10,17,0
2028030,240,0,36,0,0,1,10.6,10,17,0
2028030,290,0,36,0,0,1,10.6,10,17,0
2028030,390,0,36,0,0,1,10.6,10,17,0
2028030,140,0,36,0,0,1,10.6,10,17,0
2028030,90,0,36,0,0,1,10.6,10,17,0
2028032,190,0,65,153.66667,0,2,15.3,8,19,0
2028034,40,0,0,0,0,1,2.8,4,10,0
2028034,390,0,0,0,0,1,2.8,4,10,0
2028034,190,0,0,0,0,1,2.8,4,10,0
2028034,90,0,0,0,0,1,2.8,4,10,0
2028034,490,0,0,0,0,1,2.8,4,10,0
2028034,290,0,0,0,0,1,2.8,4,10,0
2028034,140,0,0,0,0,1,2.8,4,10,0
2028034,240,0,0,0,0,1,2.8,4,10,0
2028037,240,0,75,0,1,1,3,6,12,0
2028039,90,1,55,0,0,3,7.4,5,12,1
2028039,490,0,55,0,0,3,7.4,5,12,1
2028039,290,1,55,0,0,3,7.4,5,12,1
2028039,390,0,55,0,0,3,7.4,5,12,1
2028039,190,1,55,0,0,3,7.4,5,12,1
2028039,40,1,55,0,0,3,7.4,5,12,1
2028039,140,1,55,0,0,3,7.4,5,12,1
2028039,240,1,55,0,0,3,7.4,5,12,1
2028040,140,0,65,7.5666666,0,1,3,7,13,1
2028040,190,0,65,7.5666666,0,1,3,7,13,1
2028040,240,0,65,7.5666666,0,1,3,7,13,1
2028040,90,0,65,7.5666666,0,1,3,7,13,1
2028040,290,0,65,7.5666666,0,1,3,7,13,1
2028040,490,0,65,7.5666666,0,1,3,7,13,1
2028040,40,0,65,7.5666666,0,1,3,7,13,1
2028040,390,0,65,7.5666666,0,1,3,7,13,1
2028041,140,0,66,0,0,3,1.5,0,11,0
2028041,190,0,66,0,0,3,1.5,0,11,0
2028041,240,0,66,0,0,3,1.5,0,11,0
2028041,40,0,66,0,0,3,1.5,0,11,0
2028041,390,0,66,0,0,3,1.5,0,11,0
2028041,90,0,66,0,0,3,1.5,0,11,0
2028041,290,0,66,0,0,3,1.5,0,11,0
2028041,490,0,66,0,0,3,1.5,0,11,0
2028042,190,0,45,2.7833333,1,1,3.2,10,12,0
2028043,490,0,34,0,0,3,3.2,16,14,0
2028043,240,0,34,0,0,3,3.2,16,14,0
2028043,190,0,34,0,0,3,3.2,16,14,0
2028043,40,0,34,0,0,3,3.2,16,14,0
2028043,90,0,34,0,0,3,3.2,16,14,0
2028043,140,0,34,0,0,3,3.2,16,14,0
2028043,390,0,34,0,0,3,3.2,16,14,0
2028043,290,0,34,0,0,3,3.2,16,14,0
2029002,40,0,60,4.1333332,0,1,6.4,10,15,0
2029002,490,0,60,4.1333332,0,1,6.4,10,15,0
2029002,390,0,60,4.1333332,0,1,6.4,10,15,0
2029002,290,0,60,4.1333332,0,1,6.4,10,15,0
2029002,240,0,60,4.1333332,0,1,6.4,10,15,0
2029002,90,0,60,4.1333332,0,1,6.4,10,15,0
2029002,190,0,60,4.1333332,0,1,6.4,10,15,0
2029002,140,0,60,4.1333332,0,1,6.4,10,15,0
2029003,390,0,90,0,0,3,7.2,8,18,0
2029003,290,0,90,0,0,3,7.2,8,18,0
2029003,240,0,90,0,0,3,7.2,8,18,0
2029003,140,0,90,0,0,3,7.2,8,18,0
2029003,490,0,90,0,0,3,7.2,8,18,0
2029003,40,0,90,0,0,3,7.2,8,18,0
2029003,190,0,90,0,0,3,7.2,8,18,0
2029003,90,0,90,0,0,3,7.2,8,18,0
2029004,90,0,39,41.816666,0,1,4,0,9,0
2029004,140,0,39,41.816666,0,1,4,0,9,0
2029004,390,0,39,41.816666,0,1,4,0,9,0
2029004,240,0,39,41.816666,0,1,4,0,9,0
2029004,190,0,39,41.816666,0,1,4,0,9,0
2029004,290,0,39,41.816666,0,1,4,0,9,0
2029004,490,0,39,41.816666,0,1,4,0,9,0
2029004,40,0,39,41.816666,0,1,4,0,9,0
2029005,90,0,45,241.83333,0,1,6.4,4,15,0
2029006,240,1,45,0,0,2,12,5,19,0
2029006,190,1,45,0,0,2,12,5,19,0
2029006,140,1,45,0,0,2,12,5,19,0
2029006,290,1,45,0,0,2,12,5,19,0
2029006,490,0,45,0,0,2,12,5,19,0
2029006,390,0,45,0,0,2,12,5,19,0
2029006,40,1,45,0,0,2,12,5,19,0
2029006,90,1,45,0,0,2,12,5,19,0
2029007,240,0,80,418.25,1,2,4,5,15,0
2029008,290,0,45,0,1,3,2.4,3,9,0
2029008,40,0,45,0,1,3,2.4,3,9,0
2029008,390,0,45,0,1,3,2.4,3,9,0
2029008,90,0,45,0,1,3,2.4,3,9,0
2029008,240,0,45,0,1,3,2.4,3,9,0
2029008,140,0,45,0,1,3,2.4,3,9,0
2029008,190,0,45,0,1,3,2.4,3,9,0
2029008,490,0,45,0,1,3,2.4,3,9,0
2029009,390,0,55,0,0,3,8,0,24,1
2029009,490,0,55,0,0,3,8,0,24,1
2029009,140,0,55,0,0,3,8,0,24,1
2029009,40,0,55,0,0,3,8,0,24,1
2029009,190,0,55,0,0,3,8,0,24,1
2029009,90,0,55,0,0,3,8,0,24,1
2029009,290,0,55,0,0,3,8,0,24,1
2029009,240,0,55,0,0,3,8,0,24,1
2029010,40,1,22,13.066667,0,2,3.2,5,14,0
2029010,240,1,22,13.066667,0,2,3.2,5,14,0
2029010,90,1,22,13.066667,0,2,3.2,5,14,0
2029010,190,1,22,13.066667,0,2,3.2,5,14,0
2029010,290,1,22,13.066667,0,2,3.2,5,14,0
2029010,490,1,22,13.066667,0,2,3.2,5,14,0
2029010,140,1,22,13.066667,0,2,3.2,5,14,0
2029010,390,1,22,13.066667,0,2,3.2,5,14,0
2029011,240,0,55,27.566668,1,1,5,9,22,0
2029011,390,0,55,27.566668,1,1,5,9,22,0
2029011,490,0,55,27.566668,1,1,5,9,22,0
2029011,190,0,55,27.566668,1,1,5,9,22,0
2029011,290,0,55,27.566668,1,1,5,9,22,0
2029011,140,0,55,27.566668,1,1,5,9,22,0
2029011,90,0,55,27.566668,1,1,5,9,22,0
2029011,40,0,55,27.566668,1,1,5,9,22,0
2029012,190,0,60,0,0,1,2,0,9,0
2029012,40,0,60,0,0,1,2,0,9,0
2029012,390,0,60,0,0,1,2,0,9,0
2029012,140,0,60,0,0,1,2,0,9,0
2029012,240,0,60,0,0,1,2,0,9,0
2029012,90,0,60,0,0,1,2,0,9,0
2029012,290,0,60,0,0,1,2,0,9,0
2029012,490,0,60,0,0,1,2,0,9,0
2029013,190,1,67.5,220.10001,0,2,2.4,1,17,0
2029014,290,0,25,0,0,3,2,4,4,0
2029014,490,0,25,0,0,3,2,4,4,0
2029014,40,0,25,0,0,3,2,4,4,0
2029014,190,0,25,0,0,3,2,4,4,0
2029014,390,0,25,0,0,3,2,4,4,0
2029014,240,0,25,0,0,3,2,4,4,0
2029014,90,0,25,0,0,3,2,4,4,0
2029014,140,0,25,0,0,3,2,4,4,0
2029015,190,0,75,0,0,1,9.6,4,16,0
2029016,240,0,42.5,.93333334,0,2,7.2,0,12,0
2029016,140,0,42.5,.93333334,0,2,7.2,0,12,0
2029016,190,0,42.5,.93333334,0,2,7.2,0,12,0
2029016,290,0,42.5,.93333334,0,2,7.2,0,12,0
2029016,90,1,42.5,.93333334,0,2,7.2,0,12,0
2029016,390,0,42.5,.93333334,0,2,7.2,0,12,0
2029016,40,1,42.5,.93333334,0,2,7.2,0,12,0
2029016,490,0,42.5,.93333334,0,2,7.2,0,12,0
2029018,140,0,35,474.76666,0,1,5.2,0,18,0
2029018,490,0,35,474.76666,0,1,5.2,0,18,0
2029018,240,0,35,474.76666,0,1,5.2,0,18,0
2029018,190,0,35,474.76666,0,1,5.2,0,18,0
2029018,40,0,35,474.76666,0,1,5.2,0,18,0
2029018,290,0,35,474.76666,0,1,5.2,0,18,0
2029018,390,0,35,474.76666,0,1,5.2,0,18,0
2029018,90,0,35,474.76666,0,1,5.2,0,18,0
2029019,240,0,50,1.0666667,0,1,2.8,3,17,0
2029019,40,0,50,1.0666667,0,1,2.8,3,17,0
2029019,290,0,50,1.0666667,0,1,2.8,3,17,0
2029019,140,0,50,1.0666667,0,1,2.8,3,17,0
2029019,90,0,50,1.0666667,0,1,2.8,3,17,0
2029019,490,0,50,1.0666667,0,1,2.8,3,17,0
2029019,390,0,50,1.0666667,0,1,2.8,3,17,0
2029019,190,0,50,1.0666667,0,1,2.8,3,17,0
2029020,90,0,40,0,0,3,7.2,0,8,0
2029020,40,0,40,0,0,3,7.2,0,8,0
2029020,190,0,40,0,0,3,7.2,0,8,0
2029020,240,0,40,0,0,3,7.2,0,8,0
2029020,490,0,40,0,0,3,7.2,0,8,0
2029020,140,0,40,0,0,3,7.2,0,8,0
2029020,290,0,40,0,0,3,7.2,0,8,0
2029020,390,0,40,0,0,3,7.2,0,8,0
2029022,240,0,37,8.3000002,0,2,4.4,0,19,0
2029022,40,0,37,8.3000002,0,2,4.4,0,19,0
2029022,90,0,37,8.3000002,0,2,4.4,0,19,0
2029022,490,0,37,8.3000002,0,2,4.4,0,19,0
2029022,190,0,37,8.3000002,0,2,4.4,0,19,0
2029022,290,0,37,8.3000002,0,2,4.4,0,19,0
2029022,140,0,37,8.3000002,0,2,4.4,0,19,0
2029022,390,0,37,8.3000002,0,2,4.4,0,19,0
2029023,490,0,72.5,0,0,3,1.2,0,5,1
2029023,190,0,72.5,0,0,3,1.2,0,5,1
2029023,390,0,72.5,0,0,3,1.2,0,5,1
2029023,90,0,72.5,0,0,3,1.2,0,5,1
2029023,290,0,72.5,0,0,3,1.2,0,5,1
2029023,140,0,72.5,0,0,3,1.2,0,5,1
2029023,40,0,72.5,0,0,3,1.2,0,5,1
2029023,240,0,72.5,0,0,3,1.2,0,5,1
2029024,40,1,55,0,1,3,4.4,3,17,0
2029024,390,0,55,0,1,3,4.4,3,17,0
2029024,240,0,55,0,1,3,4.4,3,17,0
2029024,290,0,55,0,1,3,4.4,3,17,0
2029024,190,0,55,0,1,3,4.4,3,17,0
2029024,140,0,55,0,1,3,4.4,3,17,0
2029024,490,0,55,0,1,3,4.4,3,17,0
2029024,90,1,55,0,1,3,4.4,3,17,0
2029025,90,1,34.5,1116.2833,0,2,5,0,12,0
2029025,290,0,34.5,1116.2833,0,2,5,0,12,0
2029025,40,1,34.5,1116.2833,0,2,5,0,12,0
2029025,490,0,34.5,1116.2833,0,2,5,0,12,0
2029025,190,1,34.5,1116.2833,0,2,5,0,12,0
2029025,140,1,34.5,1116.2833,0,2,5,0,12,0
2029025,240,0,34.5,1116.2833,0,2,5,0,12,0
2029025,390,0,34.5,1116.2833,0,2,5,0,12,0
2029027,90,1,39,304.25,0,2,2.4,7,19,0
2029028,490,0,55,0,0,3,3.2,0,11,0
2029028,90,0,55,0,0,3,3.2,0,11,0
2029028,140,0,55,0,0,3,3.2,0,11,0
2029028,190,0,55,0,0,3,3.2,0,11,0
2029028,290,0,55,0,0,3,3.2,0,11,0
2029028,40,0,55,0,0,3,3.2,0,11,0
2029028,240,0,55,0,0,3,3.2,0,11,0
2029028,390,0,55,0,0,3,3.2,0,11,0
2029029,190,0,45,12.883333,0,2,3.2,0,13,1
2029029,490,0,45,12.883333,0,2,3.2,0,13,1
2029029,390,0,45,12.883333,0,2,3.2,0,13,1
2029029,40,1,45,12.883333,0,2,3.2,0,13,1
2029029,140,0,45,12.883333,0,2,3.2,0,13,1
2029029,90,1,45,12.883333,0,2,3.2,0,13,1
2029029,290,0,45,12.883333,0,2,3.2,0,13,1
2029029,240,0,45,12.883333,0,2,3.2,0,13,1
2029030,190,0,31,.76666665,0,2,6.4,4,8,0
2029030,140,0,31,.76666665,0,2,6.4,4,8,0
2029030,290,0,31,.76666665,0,2,6.4,4,8,0
2029030,240,0,31,.76666665,0,2,6.4,4,8,0
2029030,40,1,31,.76666665,0,2,6.4,4,8,0
2029030,90,0,31,.76666665,0,2,6.4,4,8,0
2029030,490,0,31,.76666665,0,2,6.4,4,8,0
2029030,390,0,31,.76666665,0,2,6.4,4,8,0
2029035,240,0,37.5,0,0,3,1.6,1,15,0
2029035,90,0,37.5,0,0,3,1.6,1,15,0
2029035,290,0,37.5,0,0,3,1.6,1,15,0
2029035,390,0,37.5,0,0,3,1.6,1,15,0
2029035,190,0,37.5,0,0,3,1.6,1,15,0
2029035,40,0,37.5,0,0,3,1.6,1,15,0
2029035,140,0,37.5,0,0,3,1.6,1,15,0
2029035,490,0,37.5,0,0,3,1.6,1,15,0
2029038,390,0,25.5,0,0,3,3.6,0,9,0
2029038,190,0,25.5,0,0,3,3.6,0,9,0
2029038,490,0,25.5,0,0,3,3.6,0,9,0
2029038,90,0,25.5,0,0,3,3.6,0,9,0
2029038,140,0,25.5,0,0,3,3.6,0,9,0
2029038,240,0,25.5,0,0,3,3.6,0,9,0
2029038,290,0,25.5,0,0,3,3.6,0,9,0
2029038,40,1,25.5,0,0,3,3.6,0,9,0
2029040,390,1,30,327.56668,0,1,4.8,4,10,0
2029040,240,1,30,327.56668,0,1,4.8,4,10,0
2029040,90,1,30,327.56668,0,1,4.8,4,10,0
2029040,140,1,30,327.56668,0,1,4.8,4,10,0
2029040,190,1,30,327.56668,0,1,4.8,4,10,0
2029040,290,1,30,327.56668,0,1,4.8,4,10,0
2029040,40,1,30,327.56668,0,1,4.8,4,10,0
2029040,490,1,30,327.56668,0,1,4.8,4,10,0
2029041,290,0,30,22.066666,0,1,2,4,14,0
2029041,40,1,30,22.066666,0,1,2,4,14,0
2029041,190,1,30,22.066666,0,1,2,4,14,0
2029041,390,0,30,22.066666,0,1,2,4,14,0
2029041,490,0,30,22.066666,0,1,2,4,14,0
2029041,90,1,30,22.066666,0,1,2,4,14,0
2029041,240,0,30,22.066666,0,1,2,4,14,0
2029041,140,1,30,22.066666,0,1,2,4,14,0
2035001,490,0,30,0,0,2,5.2,0,23,0
2035001,140,1,30,0,0,2,5.2,0,23,0
2035001,190,0,30,0,0,2,5.2,0,23,0
2035001,90,1,30,0,0,2,5.2,0,23,0
2035001,40,1,30,0,0,2,5.2,0,23,0
2035001,390,0,30,0,0,2,5.2,0,23,0
2035001,290,0,30,0,0,2,5.2,0,23,0
2035001,240,0,30,0,0,2,5.2,0,23,0
2035002,290,0,62.5,0,0,3,4.8,0,16,0
2035002,140,0,62.5,0,0,3,4.8,0,16,0
2035002,190,0,62.5,0,0,3,4.8,0,16,0
2035002,490,0,62.5,0,0,3,4.8,0,16,0
2035002,390,0,62.5,0,0,3,4.8,0,16,0
2035002,240,0,62.5,0,0,3,4.8,0,16,0
2035002,40,0,62.5,0,0,3,4.8,0,16,0
2035002,90,0,62.5,0,0,3,4.8,0,16,0
2035003,140,1,35,355.48334,1,1,2,0,13,0
2035005,190,1,80,42.183334,0,1,6,0,10,0
2035006,290,0,45,2.3666666,0,2,0,4,8,0
2035006,240,0,45,2.3666666,0,2,0,4,8,0
2035006,490,0,45,2.3666666,0,2,0,4,8,0
2035006,40,0,45,2.3666666,0,2,0,4,8,0
2035006,90,0,45,2.3666666,0,2,0,4,8,0
2035006,140,0,45,2.3666666,0,2,0,4,8,0
2035006,190,0,45,2.3666666,0,2,0,4,8,0
2035006,390,0,45,2.3666666,0,2,0,4,8,0
2035007,140,1,36,.56666666,0,2,3.6,3,12,0
2035007,290,1,36,.56666666,0,2,3.6,3,12,0
2035007,40,1,36,.56666666,0,2,3.6,3,12,0
2035007,490,0,36,.56666666,0,2,3.6,3,12,0
2035007,390,1,36,.56666666,0,2,3.6,3,12,0
2035007,240,1,36,.56666666,0,2,3.6,3,12,0
2035007,90,1,36,.56666666,0,2,3.6,3,12,0
2035007,190,1,36,.56666666,0,2,3.6,3,12,0
2035008,90,0,62.5,0,0,3,8,10,13,0
2035008,140,0,62.5,0,0,3,8,10,13,0
2035008,390,0,62.5,0,0,3,8,10,13,0
2035008,40,0,62.5,0,0,3,8,10,13,0
2035008,240,0,62.5,0,0,3,8,10,13,0
2035008,290,0,62.5,0,0,3,8,10,13,0
2035008,190,0,62.5,0,0,3,8,10,13,0
2035008,490,0,62.5,0,0,3,8,10,13,0
2035010,140,0,40,0,0,1,2,6,13,1
2035010,40,1,40,0,0,1,2,6,13,1
2035010,90,1,40,0,0,1,2,6,13,1
2035010,490,0,40,0,0,1,2,6,13,1
2035010,290,0,40,0,0,1,2,6,13,1
2035010,390,0,40,0,0,1,2,6,13,1
2035010,240,0,40,0,0,1,2,6,13,1
2035010,190,0,40,0,0,1,2,6,13,1
2035011,390,0,41,105.56667,0,2,6.4,4,12,0
2035011,140,0,41,105.56667,0,2,6.4,4,12,0
2035011,290,0,41,105.56667,0,2,6.4,4,12,0
2035011,190,0,41,105.56667,0,2,6.4,4,12,0
2035011,240,0,41,105.56667,0,2,6.4,4,12,0
2035011,490,0,41,105.56667,0,2,6.4,4,12,0
2035011,90,0,41,105.56667,0,2,6.4,4,12,0
2035011,40,0,41,105.56667,0,2,6.4,4,12,0
2035012,490,0,30,0,0,3,2,0,28,0
2035012,90,0,30,0,0,3,2,0,28,0
2035012,240,0,30,0,0,3,2,0,28,0
2035012,190,0,30,0,0,3,2,0,28,0
2035012,40,0,30,0,0,3,2,0,28,0
2035012,290,0,30,0,0,3,2,0,28,0
2035012,140,0,30,0,0,3,2,0,28,0
2035012,390,0,30,0,0,3,2,0,28,0
2035013,240,0,70,0,0,3,12,0,15,0
2035014,490,0,35,0,0,3,2,5,15,0
2035014,40,1,35,0,0,3,2,5,15,0
2035014,140,0,35,0,0,3,2,5,15,0
2035014,90,0,35,0,0,3,2,5,15,0
2035014,390,0,35,0,0,3,2,5,15,0
2035014,190,0,35,0,0,3,2,5,15,0
2035014,290,0,35,0,0,3,2,5,15,0
2035014,240,0,35,0,0,3,2,5,15,0
2035015,390,0,45,0,0,3,6,6,22,0
2035015,490,0,45,0,0,3,6,6,22,0
2035015,190,0,45,0,0,3,6,6,22,0
2035015,140,0,45,0,0,3,6,6,22,0
2035015,90,0,45,0,0,3,6,6,22,0
2035015,40,0,45,0,0,3,6,6,22,0
2035015,240,0,45,0,0,3,6,6,22,0
2035015,290,0,45,0,0,3,6,6,22,0
2035016,40,1,45,46.583332,0,1,11,4,22,0
2035017,290,0,23.5,0,0,2,4,0,14,0
2035017,190,0,23.5,0,0,2,4,0,14,0
2035017,390,0,23.5,0,0,2,4,0,14,0
2035017,240,0,23.5,0,0,2,4,0,14,0
2035017,140,0,23.5,0,0,2,4,0,14,0
2035017,490,0,23.5,0,0,2,4,0,14,0
2035017,40,1,23.5,0,0,2,4,0,14,0
2035017,90,0,23.5,0,0,2,4,0,14,0
2035018,140,0,37,1.8333333,0,1,2,0,11,1
2035018,240,0,37,1.8333333,0,1,2,0,11,1
2035018,290,0,37,1.8333333,0,1,2,0,11,1
2035018,40,0,37,1.8333333,0,1,2,0,11,1
2035018,390,0,37,1.8333333,0,1,2,0,11,1
2035018,490,0,37,1.8333333,0,1,2,0,11,1
2035018,190,0,37,1.8333333,0,1,2,0,11,1
2035018,90,0,37,1.8333333,0,1,2,0,11,1
2035019,390,0,29.5,0,0,3,4.8,5,11,1
2035019,90,1,29.5,0,0,3,4.8,5,11,1
2035019,490,0,29.5,0,0,3,4.8,5,11,1
2035019,140,1,29.5,0,0,3,4.8,5,11,1
2035019,290,0,29.5,0,0,3,4.8,5,11,1
2035019,40,1,29.5,0,0,3,4.8,5,11,1
2035019,240,0,29.5,0,0,3,4.8,5,11,1
2035019,190,1,29.5,0,0,3,4.8,5,11,1
2035020,390,0,50,1413.4,1,1,4,0,12,0
2035020,140,0,50,1413.4,1,1,4,0,12,0
2035020,490,0,50,1413.4,1,1,4,0,12,0
2035020,40,0,50,1413.4,1,1,4,0,12,0
2035020,90,0,50,1413.4,1,1,4,0,12,0
2035020,240,0,50,1413.4,1,1,4,0,12,0
2035020,290,0,50,1413.4,1,1,4,0,12,0
2035020,190,0,50,1413.4,1,1,4,0,12,0
2035022,490,0,39,1529.5,1,2,5.2,6,16,0
2035022,190,1,39,1529.5,1,2,5.2,6,16,0
2035022,390,0,39,1529.5,1,2,5.2,6,16,0
2035022,40,1,39,1529.5,1,2,5.2,6,16,0
2035022,240,1,39,1529.5,1,2,5.2,6,16,0
2035022,290,0,39,1529.5,1,2,5.2,6,16,0
2035022,90,1,39,1529.5,1,2,5.2,6,16,0
2035022,140,1,39,1529.5,1,2,5.2,6,16,0
2035023,490,0,38,31.766666,1,2,6.8,5,11,0
2035023,190,0,38,31.766666,1,2,6.8,5,11,0
2035023,240,0,38,31.766666,1,2,6.8,5,11,0
